#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrIII,1325056,1328438,SPCC132.01c.1,3337,-,121,52.38331076,15.69772573
chrI,3635142,3635859,SPNCRNA.923.1,717,-,26,11.25591802,15.69863043
chrI,4129144,4132350,SPAC26H5.06.1,3088,+,112,48.48703145,15.70175889
chrI,4140076,4141041,SPNCRNA.963.1,965,+,35,15.15219733,15.70175889
chrII,1969855,1970296,SPNCRNA.383.1,441,+,16,6.926718779,15.7068453
chrII,1955635,1957371,SPBC16E9.18.1,1736,+,63,27.27395519,15.71080368
chrI,2155373,2156694,SPAC23C11.13c.1,1047,-,38,16.4509571,15.71247096
chrI,3322677,3324881,SPAC2E1P5.01c.1,2204,-,80,34.63359389,15.71397182
chrI,5325581,5326435,SPAP8A3.06.1,854,+,31,13.42051763,15.71489184
chrII,4184598,4187022,SPBC3F6.01c.1,2424,-,88,38.09695328,15.71656489
chrI,1277119,1279149,SPAPB17E12.07c.1,1983,-,72,31.1702345,15.71872643
chrI,4929853,4931230,SPAC1B3.03c.1,1377,-,50,21.64599618,15.71967769
chrIII,371442,375325,SPCC1682.02c.1,3883,-,141,61.04170924,15.72024446
chrI,3149909,3150625,SPNCRNA.216.1,716,+,26,11.25591802,15.72055589
chrI,3119218,3122605,SPAC688.07c.1,3387,-,123,53.24915061,15.72162699
chrII,2995102,2996353,SPBC2D10.15c.1,1129,-,41,17.74971687,15.72162699
chrIII,1565773,1570757,SPNCRNA.1206.1,4984,-,181,78.35850618,15.72201167
chrII,1572365,1574375,SPNCRNA.1448.1,2010,+,73,31.60315443,15.7229624
chrI,2181449,2184521,SPAC13F5.06c.1,2698,-,98,42.42615252,15.725038
chrII,3954551,3956123,SPBC26H8.05c.1,1404,-,51,22.07891611,15.72572372
chrII,1766004,1769138,SPBC11G11.07.1,3083,+,112,48.48703145,15.72722395
chrI,3982324,3985104,SPAPB18E9.04c.1,2780,-,101,43.72491229,15.72838572
chrI,2758790,2760056,SPNCRNA.851.1,1266,+,46,19.91431649,15.73010781
chrII,1502202,1503468,SPBC11B10.10c.1,1266,-,46,19.91431649,15.73010781
chrI,4826600,4828141,SPAC20G4.07c.1,1541,-,56,24.24351573,15.73232688
chrII,3253689,3260706,SPBC25H2.13c.1,7017,+,255,110.3945805,15.73244699
chrI,4832878,4834570,SPAC4F10.02.1,1596,+,58,25.10935557,15.73267893
chrII,2764285,2765303,SPNCRNA.1548.1,1018,+,37,16.01803718,15.73481059
chrI,778804,781335,SPNCRNA.683.1,2531,-,92,39.82863298,15.73632279
chrI,2886959,2890095,SPACUNK4.12c.1,3136,+,114,49.3528713,15.73752274
chrI,2538101,2540081,SPAC25H1.09.1,1980,+,72,31.1702345,15.74254268
chrI,3927450,3928579,SPAC2F3.04c.1,1045,-,38,16.4509571,15.74254268
chrII,4161555,4161775,SPRRNA.37.1,220,-,8,3.463359389,15.74254268
chrIII,717658,718923,SPNCRNA.1153.1,1265,+,46,19.91431649,15.74254268
chrII,3350764,3352972,SPBC11C11.03.1,2116,+,77,33.33483412,15.75370233
chrII,981943,986422,SPBP35G2.10.1,4479,+,163,70.56594756,15.75484429
chrIII,1582583,1584149,SPCC162.03.1,1566,-,57,24.67643565,15.75762174
chrII,884899,886313,SPBC713.09.1,1373,+,50,21.64599618,15.76547428
chrI,1465784,1469848,SPAC9.04.1,4064,+,148,64.0721487,15.76578462
chrI,2318491,2322664,SPAC13G7.13c.1,4173,-,152,65.8038284,15.76895001
chrI,1913839,1915898,SPNCRNA.773.1,2059,-,75,32.46899428,15.76930271
chrIII,708063,709145,SPCPJ732.03.1,851,+,31,13.42051763,15.77029099
chrI,4709726,4715261,SPAC1834.08.1,5435,+,198,85.71814489,15.7715078
chrIII,1460165,1463047,SPCC11E10.05c.1,2882,-,105,45.45659199,15.7725857
chrI,2127198,2128488,SPNCRNA.797.1,1290,-,47,20.34723641,15.77305148
chrII,1953418,1954793,SPBC16E9.17c.1,1290,-,47,20.34723641,15.77305148
chrII,2085490,2087521,SPBC18E5.07.1,2031,+,74,32.03607435,15.77354719
chrII,4005062,4006493,SPBC3B9.22c.1,1372,-,50,21.64599618,15.77696515
chrI,4417363,4418680,SPAC29E6.09.1,1317,+,48,20.78015634,15.77840268
chrII,1921479,1923662,SPBC16E9.19.1,1893,+,69,29.87147473,15.77996552
chrI,4350802,4352369,SPAC23D3.07.1,1454,+,53,22.94475595,15.78043738
chrI,716873,718168,SPAC1296.05c.1,1207,-,44,19.04847664,15.78167079
chrI,2962953,2967478,SPAPB24D3.09c.1,4525,-,165,71.43178741,15.78603037
chrII,3422376,3424422,SPBC4B4.06.1,1947,+,71,30.73731458,15.78701314
chrIII,1565519,1571250,SPCC162.08c.1,5731,+,209,90.48026405,15.7878667
chrIII,643346,649578,SPCC5E4.04.1,6114,+,223,96.54114298,15.79017713
chrI,4472471,4474744,SPAC17C9.16c.1,2220,+,81,35.06651382,15.79572694
chrI,2189353,2190953,SPAC1783.02c.1,1288,-,47,20.34723641,15.7975438
chrI,5070930,5074055,SPAC1006.03c.1,2603,-,95,41.12739275,15.79999721
chrII,1889971,1891820,SPBC3H7.01.1,1507,-,55,23.8105958,15.79999721
chrIII,47512,48882,SPNCRNA.1100.1,1370,+,50,21.64599618,15.79999721
chrI,5403180,5408330,SPAC29B12.01.1,5150,+,188,81.38894565,15.80367877
chrI,4765617,4766877,SPAC1782.06c.1,1260,-,46,19.91431649,15.80501309
chrII,436089,439017,SPBC582.10c.1,2876,-,105,45.45659199,15.80549095
chrI,5136039,5137368,SPAC29A4.06c.1,1287,+,47,20.34723641,15.8098185
chrII,458981,461993,SPNCRNA.1362.1,3012,-,110,47.6211916,15.81048858
chrII,3892306,3892881,SPNCRNA.1646.1,575,-,21,9.091318397,15.81098852
chrI,3014258,3017900,SPAC31G5.15.1,3313,+,121,52.38331076,15.81144303
chrI,4652936,4654387,SPAC144.02.1,1451,+,53,22.94475595,15.81306406
chrII,3197059,3199233,SPBC776.12c.1,2053,-,75,32.46899428,15.81538932
chrII,3284435,3286488,SPBC20F10.02c.1,2053,-,75,32.46899428,15.81538932
chrI,2556599,2558444,SPAC4A8.07c.1,1697,-,62,26.84103527,15.8167562
chrI,3060537,3061276,SPNCRNA.882.1,739,+,27,11.68883794,15.81710141
chrI,3180425,3181164,SPAC3G9.02.1,739,-,27,11.68883794,15.81710141
chrIII,741472,742779,SPCC14G10.01.1,1259,+,46,19.91431649,15.81756671
chrII,3329700,3331727,SPBC17D1.02.1,1861,+,68,29.43855481,15.81867534
chrI,1546285,1550081,SPAC167.07c.1,3694,+,135,58.4441897,15.82138324
chrI,4989724,4991010,SPAC1952.12c.1,1286,-,47,20.34723641,15.8221123
chrI,746536,748971,SPAC22G7.07c.1,2435,-,89,38.52987321,15.82335655
chrIII,1810336,1812646,SPCC285.09c.1,1751,-,64,27.70687511,15.82345809
chrI,2709730,2714162,SPAPB2B4.03.1,4432,+,162,70.13302763,15.82423909
chrII,952333,954505,SPBC646.14c.1,2079,-,76,32.9019142,15.82583656
chrIII,738015,739255,SPCC18B5.10c.1,930,-,34,14.7192774,15.82718001
chrI,1456797,1457906,SPAC9.02c.1,1012,-,37,16.01803718,15.82809998
chrI,3518713,3519812,SPAC16E8.10c.1,1012,-,37,16.01803718,15.82809998
chrIII,1421591,1424955,SPNCRNA.1195.1,3364,+,123,53.24915061,15.8291173
chrI,2445219,2447714,SPAC32A11.01.1,2352,+,86,37.23111344,15.82955503
chrI,1786378,1790355,SPAC17A5.16.1,3500,+,128,55.41375023,15.83250007
chrII,3457162,3458912,SPBC2G2.12.1,1750,+,64,27.70687511,15.83250007
chrI,4596233,4597380,SPAC12B10.13.1,1039,+,38,16.4509571,15.83345245
chrII,1287405,1290094,SPBC3D6.10.1,2652,+,97,41.9932326,15.83455226
chrI,4638116,4639647,SPAC30C2.04.1,1531,+,56,24.24351573,15.83508539
chrII,2387069,2389366,SPBC36B7.03.1,2187,+,80,34.63359389,15.83611975
chrI,391627,396999,SPAC31A2.05c.1,5084,-,186,80.5231058,15.83853379
chrI,2290390,2291538,SPNCRNA.810.1,1148,-,42,18.18263679,15.83853379
chrII,3196403,3197059,SPBC776.11.1,656,+,24,10.39007817,15.83853379
chrIII,1066627,1066709,SPCTRNASER.09.1,82,+,3,1.298759771,15.83853379
chrIII,1230673,1231827,SPCC645.03c.1,1066,-,39,16.88387702,15.83853379
chrI,2219134,2227378,SPAC18G6.05c.1,8171,-,299,129.4430572,15.84176443
chrII,3726994,3728200,SPBC13G1.14c.1,1093,-,40,17.31679695,15.84336409
chrI,1393607,1395820,SPAC20G8.03.1,2213,+,81,35.06651382,15.84569083
chrIII,1032875,1033535,SPCC1259.01c.1,601,-,22,9.524238321,15.84731834
chrII,3310434,3313029,SPBC17D11.04c.1,2595,-,95,41.12739275,15.84870626
chrI,778430,781324,SPAC4G8.09.1,2894,+,106,45.88951191,15.85677675
chrI,4496732,4498140,SPAC17C9.02c.1,1365,+,50,21.64599618,15.85787266
chrII,2340669,2341088,SPBC24C6.13.1,273,+,10,4.329199237,15.85787266
chrII,2328686,2329696,SPNCRNA.1504.1,1010,+,37,16.01803718,15.85944275
chrIII,1388676,1392088,SPCC1281.05.1,3412,+,125,54.11499046,15.8601965
chrI,2052649,2053768,SPNCRNA.186.1,1119,+,41,17.74971687,15.8621241
chrI,3993494,3995104,SPAPB15E9.06.1,1610,+,59,25.5422755,15.86476739
chrII,181430,182194,SPNCRNA.1322.1,764,-,28,12.12175786,15.86617521
chrI,5305695,5308686,SPAC11E3.12.1,2837,+,104,45.02367206,15.87016992
chrI,818361,819834,SPNCRNA.688.1,1473,-,54,23.37767588,15.8707915
chrI,4263952,4264621,SPAC2C4.03c.1,491,-,18,7.792558626,15.8707915
chrII,1779258,1781985,SPBC18H10.05.1,2727,+,100,43.29199237,15.87531807
chrI,4582298,4584511,SPAC12B10.05.1,1718,+,63,27.27395519,15.87541047
chrII,2211868,2213695,SPNCRNA.1494.1,1827,+,67,29.00563489,15.8761001
chrI,4691802,4693738,SPAC1834.01.1,1936,+,71,30.73731458,15.87671208
chrII,3117051,3118883,SPBC4C3.10c.1,1554,+,57,24.67643565,15.87930222
chrII,1381909,1385162,SPBC8D2.14c.1,3162,-,116,50.21871115,15.88194533
chrII,938620,940366,SPBC646.09c.1,1690,-,62,26.84103527,15.88226939
chrII,4430180,4431679,SPBC8E4.05c.1,1499,+,55,23.8105958,15.88432008
chrI,3515631,3518734,SPAC16E8.09.1,3025,+,111,48.05411153,15.8856567
chrIII,1457790,1459534,SPCC11E10.04.1,1744,+,64,27.70687511,15.88696968
chrI,3959726,3962914,SPAC11G7.01.1,3188,+,117,50.65163107,15.88821552
chrII,2637175,2640172,SPNCRNA.1538.1,2997,+,110,47.6211916,15.88962015
chrI,3095074,3098883,SPAC589.02c.1,3678,-,135,58.4441897,15.89020927
chrI,3556907,3558514,SPAC17A2.04c.1,1607,-,59,25.5422755,15.89438425
chrI,3635292,3636572,SPAC1142.05.1,1280,+,47,20.34723641,15.89627845
chrIII,2076392,2079003,SPCPB1C11.03.1,2560,+,94,40.69447282,15.89627845
chrI,3352346,3356297,SPAC26A3.10.1,3622,+,133,57.57834985,15.89683872
chrI,3385555,3388141,SPNCRNA.905.1,2586,-,95,41.12739275,15.90386417
chrI,3456693,3459197,SPAC3A11.07.1,2504,+,92,39.82863298,15.90600359
chrII,3385206,3385832,SPNCRNA.1596.1,626,+,23,9.957158244,15.90600359
chrII,2393534,2395530,SPBC36B7.07.1,1905,+,70,30.30439466,15.90781872
chrII,3933961,3934859,SPNCRNA.1649.1,898,-,33,14.28635748,15.90908405
chrIII,1823310,1829111,SPCC285.14.1,5578,+,205,88.74858435,15.9104669
chrI,99045,101140,SPNCRNA.607.1,2095,-,77,33.33483412,15.91161533
chrI,464119,468581,SPAC24H6.11c.1,4462,+,164,70.99886748,15.91189321
chrI,336307,338157,SPAC12G12.06c.1,1850,+,68,29.43855481,15.91273233
chrII,4386148,4387392,SPBC1289.03c.1,925,-,34,14.7192774,15.91273233
chrI,4729677,4732140,SPAC17D4.04.1,2285,+,84,36.36527359,15.91478056
chrI,625172,631401,SPAC1F3.06c.1,6229,-,229,99.13866252,15.91566263
chrI,4052445,4053397,SPAC19G12.06c.1,952,-,35,15.15219733,15.91617366
chrII,263801,266793,SPBC800.07c.1,2992,-,110,47.6211916,15.91617366
chrIII,2029260,2034205,SPCC1739.03.1,4814,+,177,76.62682649,15.91749615
chrI,2738025,2740228,SPNCRNA.848.1,2203,+,81,35.06651382,15.91761862
chrI,2330819,2335555,SPAC6C3.06c.1,4595,-,169,73.1634671,15.92240851
chrI,2748832,2749765,SPAC6F6.09.1,870,+,32,13.85343756,15.92349145
chrII,2207696,2209436,SPBC14C8.03.1,1740,+,64,27.70687511,15.92349145
chrII,2566212,2567353,SPBC29A10.12.1,1033,+,38,16.4509571,15.9254183
chrII,3918403,3920078,SPBC1604.07.1,1631,-,60,25.97519542,15.9259322
chrII,3788889,3798775,SPBC21C3.01c.1,9784,-,360,155.8511725,15.92918771
chrIII,483348,484897,SPCC364.02c.1,1549,+,57,24.67643565,15.93055884
chrIII,532583,537202,SPCP31B10.06.1,4619,+,170,73.59638702,15.93340269
chrIII,529214,531143,SPNCRNA.580.1,1929,-,71,30.73731458,15.93432586
chrI,729849,732457,SPNCRNA.677.1,2608,-,96,41.56031267,15.93570271
chrII,2862805,2863810,SPNCRNA.1555.1,1005,+,37,16.01803718,15.93834545
chrII,3996527,3997467,SPBC3B9.21.1,679,+,25,10.82299809,15.93961427
chrI,506519,507605,SPAC227.06.1,1086,+,40,17.31679695,15.94548522
chrII,3472408,3474227,SPNCRNA.1602.1,1819,-,67,29.00563489,15.94592352
chrI,1313235,1314511,SPAC6F12.03c.1,1276,-,47,20.34723641,15.94611004
chrI,3116879,3119162,SPAC688.06c.1,2199,-,81,35.06651382,15.9465729
chrII,1685237,1688060,SPBC19C2.06c.1,2823,-,104,45.02367206,15.94887427
chrIII,2285009,2286855,SPCC965.03.1,1547,+,57,24.67643565,15.95115427
chrIII,1426996,1429463,SPCC622.14.1,2008,+,74,32.03607435,15.95422029
chrI,1803623,1804491,SPAC1002.04c.1,868,-,32,13.85343756,15.96018152
chrI,3398023,3398701,SPAC959.06c.1,678,-,25,10.82299809,15.96312403
chrI,308137,310034,SPAC18B11.05.1,1817,-,67,29.00563489,15.96347545
chrI,3925532,3927349,SPAC2F3.03c.1,1817,-,67,29.00563489,15.96347545
chrII,1915374,1916974,SPBC16E9.01c.1,1600,-,59,25.5422755,15.96392219
chrII,1709080,1712119,SPBC2F12.13.1,2983,-,110,47.6211916,15.9641943
chrI,311919,314040,SPAC18B11.03c.1,2060,+,76,32.9019142,15.97180301
chrI,4168211,4170189,SPAC25B8.08.1,1978,+,73,31.60315443,15.97732782
chrI,4656534,4658322,SPAC144.04c.1,1788,-,66,28.57271496,15.98026564
chrII,2313095,2314605,SPBC12D12.09.1,1219,+,45,19.48139657,15.9814574
chrI,1712783,1713921,SPAC664.06.1,921,+,34,14.7192774,15.981843
chrI,3391860,3393106,SPAC959.10.1,1246,+,46,19.91431649,15.9825975
chrIII,1671882,1674238,SPNCRNA.1215.1,2356,-,87,37.66403336,15.98643182
chrI,271076,272457,SPNCRNA.633.1,1381,+,51,22.07891611,15.98762933
chrI,2525777,2527510,SPAC25H1.02.1,1733,+,64,27.70687511,15.98781022
chrIII,1502488,1504664,SPCC188.11.1,2085,+,77,33.33483412,15.98793003
chrII,503960,505097,SPNCRNA.1364.1,1137,-,42,18.18263679,15.99176499
chrII,3815436,3816979,SPBC21C3.11.1,1543,+,57,24.67643565,15.99250528
chrII,4015225,4018932,SPBC3B9.16c.1,3707,-,137,59.31002954,15.99946845
chrI,1867970,1871913,SPAPB1A10.06c.1,3896,-,144,62.34046901,16.00114708
chrII,1000804,1001832,SPNCRNA.1403.1,1028,-,38,16.4509571,16.00287656
chrI,4044820,4049384,SPAC19G12.02c.1,4301,-,159,68.83426786,16.00424735
chrI,2253358,2254440,SPAC13D6.05.1,1082,+,40,17.31679695,16.00443341
chrI,597722,598290,SPNCRNA.156.1,568,+,21,9.091318397,16.00584225
chrI,2025954,2027090,SPAC17H9.12c.1,1136,-,42,18.18263679,16.00584225
chrIII,1641748,1642968,SPCC663.18.1,1136,-,42,18.18263679,16.00584225
chrIII,1865285,1866421,SPNCRNA.586.1,1136,+,42,18.18263679,16.00584225
chrI,5152527,5153825,SPNCRNA.1053.1,1298,+,48,20.78015634,16.00936544
chrIII,378191,381250,SPCC1682.04.1,2893,+,107,46.32243183,16.01190177
chrI,2732372,2733967,SPAC6F6.02c.1,1595,-,59,25.5422755,16.01396583
chrIII,1482006,1482817,SPCC188.05.1,811,+,30,12.98759771,16.01430051
chrII,2223640,2224720,SPBC14C8.12.1,973,+,36,15.58511725,16.01759224
chrII,262561,263669,SPBC800.06.1,1108,+,41,17.74971687,16.01960006
chrIII,1404559,1405667,SPCC622.02.1,1108,+,41,17.74971687,16.01960006
chrII,2672989,2676799,SPBC3E7.08c.1,3810,-,141,61.04170924,16.02144599
chrI,2751269,2752933,SPAC6F6.11c.1,1459,-,54,23.37767588,16.02308148
chrI,5104251,5106372,SPAC29A4.20.1,2026,-,75,32.46899428,16.0261571
chrI,555299,556109,SPNCRNA.154.1,810,+,30,12.98759771,16.03407125
chrI,1875084,1875651,SPNCRNA.768.1,567,-,21,9.091318397,16.03407125
chrI,2126066,2128359,SPAC20H4.09.1,1944,+,72,31.1702345,16.03407125
chrI,2625315,2625855,SPAC7D4.07c.1,540,+,20,8.658398473,16.03407125
chrI,3634369,3634504,SPRRNA.16.1,135,+,5,2.164599618,16.03407125
chrII,737502,738906,SPBC119.11c.1,1404,-,52,22.51183603,16.03407125
chrII,1707600,1707681,SPSNORNA.22.1,81,+,3,1.298759771,16.03407125
chrII,3267014,3268221,SPBC25H2.10c.1,864,+,32,13.85343756,16.03407125
chrII,4194885,4196046,SPNCRNA.1679.1,1161,-,43,18.61555672,16.03407125
chrIII,117577,117847,SPCC330.21.1,270,-,10,4.329199237,16.03407125
chrII,1076072,1079446,SPBC1734.09.1,3374,+,125,54.11499046,16.03882349
chrII,1002262,1006688,SPBC146.03c.1,4426,-,164,70.99886748,16.04131665
chrI,2135950,2138028,SPAC23C11.03.1,2078,+,77,33.33483412,16.04178735
chrIII,207224,211270,SPCC1235.17.1,4046,-,150,64.93798855,16.04992302
chrI,652224,653321,SPAC1D4.09c.1,944,-,35,15.15219733,16.05105649
chrII,2194558,2196446,SPBC17G9.12c.1,1888,-,70,30.30439466,16.05105649
chrIII,903282,905116,SPCC24B10.02c.1,1834,-,68,29.43855481,16.0515566
chrI,2395067,2396905,SPAC22H10.12c.1,1753,-,65,28.13979504,16.05236454
chrI,1585741,1586534,SPAC23H4.21.1,701,-,26,11.25591802,16.05694439
chrIII,390673,392092,SPCC1682.10.1,1375,+,51,22.07891611,16.05739353
chrII,2035905,2036579,SPBP23A10.16.1,674,+,25,10.82299809,16.05786067
chrII,1157103,1158424,SPBC409.10.1,1321,+,49,21.21307626,16.0583469
chrIII,2236113,2237407,SPNCRNA.1275.1,1294,+,48,20.78015634,16.05885343
chrI,1653997,1655830,SPAC343.09.1,1833,+,68,29.43855481,16.06031359
chrI,3057964,3059473,SPNCRNA.880.1,1509,+,56,24.24351573,16.06594813
chrII,3456961,3460381,SPBC2G2.13c.1,3152,-,117,50.65163107,16.06967991
chrII,625486,625917,SPNCRNA.1375.1,431,-,16,6.926718779,16.07127327
chrII,3479674,3482664,SPBC1718.06.1,2990,+,111,48.05411153,16.07160921
chrIII,591762,595029,SPCC1183.01.1,2990,+,111,48.05411153,16.07160921
chrII,588337,591434,SPBC1706.01.1,3097,+,115,49.78579122,16.07548958
chrI,2016296,2017627,SPAC17H9.07.1,1077,+,40,17.31679695,16.0787344
chrII,3455135,3457007,SPBC2G2.11.1,1696,+,63,27.27395519,16.0813415
chrIII,1355007,1355680,SPCC338.12.1,673,-,25,10.82299809,16.08172079
chrI,4444386,4446593,SPAC9E9.05.1,2207,+,82,35.49943374,16.08492693
chrII,437845,439998,SPNCRNA.1357.1,2153,+,80,34.63359389,16.08620246
chrII,3429717,3432178,SPBC4B4.09.1,2126,+,79,34.20067397,16.08686452
chrI,4650597,4651189,SPNCRNA.1009.1,592,+,22,9.524238321,16.08824041
chrI,1702405,1704073,SPAC664.01c.1,1668,-,62,26.84103527,16.09174776
chrI,1991481,1993169,SPAC9G1.11c.1,1641,-,61,26.40811534,16.09269674
chrI,2707387,2707925,SPNCRNA.845.1,538,+,20,8.658398473,16.09367746
chrII,3472318,3474169,SPBC1718.02.1,1587,+,59,25.5422755,16.09469155
chrI,972676,973994,SPNCRNA.701.1,1318,+,49,21.21307626,16.09489853
chrII,247206,248977,SPBC31E1.05.1,1721,+,64,27.70687511,16.09928827
chrI,1593301,1594661,SPAC23H4.08.1,1129,-,42,18.18263679,16.10508131
chrII,2813107,2819450,SPBC19C7.02.1,6343,+,236,102.169102,16.10737853
chrII,2332019,2335029,SPBC24C6.07.1,3010,+,112,48.48703145,16.10864832
chrIII,1867056,1868077,SPNCRNA.1237.1,1021,+,38,16.4509571,16.11259265
chrII,288555,290758,SPBC1773.04.1,2203,+,82,35.49943374,16.11413243
chrI,2208990,2210790,SPAC18G6.01c.1,1800,-,67,29.00563489,16.1142416
chrI,200120,201517,SPAC13G6.14.1,1397,+,52,22.51183603,16.11441377
chrI,4875423,4878190,SPNCRNA.1033.1,2767,-,103,44.59075214,16.11519774
chrIII,91152,92898,SPCC613.07.1,1746,+,65,28.13979504,16.1167211
chrII,1930399,1931531,SPBC16E9.09c.1,967,-,36,15.58511725,16.11697751
chrII,1297675,1301328,SPBC30B4.01c.1,3653,-,136,58.87710962,16.11746773
chrIII,2202722,2204133,SPCC830.11c.1,1316,-,49,21.21307626,16.11935886
chrII,1831061,1833130,SPBC9B6.10.1,1638,+,61,26.40811534,16.12217054
chrII,536738,539154,SPNCRNA.1368.1,2416,-,90,38.96279313,16.12698391
chrIII,1556000,1557913,SPCC162.11c.1,1852,+,69,29.87147473,16.12930601
chrII,2996488,2997159,SPNCRNA.1569.1,671,-,25,10.82299809,16.12965438
chrI,2698109,2700283,SPAC644.14c.1,2174,-,81,35.06651382,16.12995116
chrI,604127,606113,SPNCRNA.666.1,1986,+,74,32.03607435,16.13095385
chrII,2491066,2492032,SPNCRNA.1521.1,966,-,36,15.58511725,16.13366175
chrII,2978735,2979469,SPBC2D10.07c.1,644,-,24,10.39007817,16.13366175
chrII,3916582,3918514,SPBC1604.08c.1,1932,+,72,31.1702345,16.13366175
chrIII,657369,658818,SPCC16C4.19.1,1449,+,54,23.37767588,16.13366175
chrIII,1264346,1266936,SPCC23B6.01c.1,1932,-,72,31.1702345,16.13366175
chrI,3669129,3671512,SPAC8C9.15c.1,2227,-,83,35.93235366,16.13486918
chrII,1438541,1442780,SPBP22H7.05c.1,4239,-,158,68.40134794,16.13619909
chrI,3226536,3228414,SPNCRNA.896.1,1878,-,70,30.30439466,16.13652538
chrII,3246496,3248732,SPBC25H2.16c.1,1797,+,67,29.00563489,16.14114351
chrI,1038514,1042027,SPAC23C4.06c.1,3513,-,131,56.71251,16.1436123
chrIII,823410,824429,SPCC1393.12.1,1019,+,38,16.4509571,16.14421698
chrI,2199326,2200168,SPAC1783.06c.1,724,-,27,11.68883794,16.14480378
chrI,3625311,3627664,SPAC1142.01.1,2306,+,86,37.23111344,16.14532239
chrII,4352542,4354124,SPBC16C6.12c.1,1582,-,59,25.5422755,16.14555973
chrI,182336,186358,SPAC13G6.06c.1,4022,-,150,64.93798855,16.14569581
chrII,1130810,1134168,SPBC1709.17.1,3003,+,112,48.48703145,16.14619762
chrI,2845943,2848624,SPAC3F10.13.1,2681,+,100,43.29199237,16.14770323
chrI,541794,543483,SPNCRNA.552.1,1689,+,63,27.27395519,16.14799005
chrI,2282195,2283537,SPAC4G9.15.1,1233,+,46,19.91431649,16.15110826
chrI,5106558,5113025,SPAC29A4.19c.1,6325,+,236,102.169102,16.15321771
chrI,5007015,5009628,SPAC890.04c.1,2251,-,84,36.36527359,16.15516374
chrIII,1897816,1900464,SPCC737.07c.1,2492,-,93,40.2615529,16.15632139
chrI,2893894,2895984,SPNCRNA.858.1,2090,+,78,33.76775405,16.15682012
chrI,5238325,5240370,SPAC14C4.06c.1,1956,-,73,31.60315443,16.15703192
chrII,1014862,1015825,SPBC146.08c.1,911,-,34,14.7192774,16.15727487
chrI,3371460,3372746,SPNCRNA.902.1,1286,+,48,20.78015634,16.15875298
chrII,618348,620884,SPBC839.10.1,2438,+,91,39.39571305,16.15902914
chrII,4267055,4268306,SPBC16A3.16.1,1125,-,42,18.18263679,16.16234382
chrI,4498073,4500581,SPAC17C9.01c.1,2357,+,88,38.09695328,16.16332341
chrI,1377247,1378479,SPAC57A10.07.1,1232,+,46,19.91431649,16.16421793
chrI,1338364,1339942,SPAC6F12.13c.1,1205,-,45,19.48139657,16.16713408
chrIII,2120625,2122630,SPCC126.03.1,1901,+,71,30.73731458,16.16902398
chrIII,378098,381034,SPCC1682.05c.1,2704,-,101,43.72491229,16.17045573
chrII,2990177,2994929,SPBC2D10.14c.1,4658,-,174,75.32806672,16.17176185
chrI,4244722,4247894,SPAC1F7.11c.1,3025,-,113,48.91995137,16.17188475
chrI,1863362,1863762,SPAPB1A10.03.1,348,+,13,5.627959008,16.172296
chrII,1457290,1460149,SPBC32H8.04c.1,2757,-,103,44.59075214,16.17364967
chrII,160356,162497,SPBC1683.09c.1,2141,-,80,34.63359389,16.17636333
chrI,5133783,5136031,SPAC29A4.07.1,2248,-,84,36.36527359,16.17672313
chrI,1851494,1854651,SPAC1399.01c.1,3157,+,118,51.08455099,16.1813592
chrIII,1609352,1612830,SPCC777.07.1,3264,+,122,52.81623069,16.18144323
chrII,3232084,3234591,SPBC19F8.03c.1,2461,-,92,39.82863298,16.18392238
chrII,4120894,4123007,SPNCRNA.1671.1,2113,+,79,34.20067397,16.18583718
chrI,1220968,1224862,SPAC10F6.09c.1,3851,-,144,62.34046901,16.1881249
chrII,3807089,3807918,SPBC21C3.06.1,829,+,31,13.42051763,16.18880294
chrI,333177,334621,SPAC12G12.08.1,1444,-,54,23.37767588,16.18952623
chrI,2558541,2561108,SPNCRNA.838.1,2567,+,96,41.56031267,16.19022699
chrI,3487192,3491099,SPAC328.06.1,3823,+,143,61.90754908,16.19344731
