#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrIII,699063,701735,SPCC16C4.18c.1,2514,-,360,88.63552261,35.25677112
chrI,266550,267792,SPNCRNA.632.1,1242,-,178,43.82534173,35.28610445
chrI,3625434,3626731,SPNCRNA.922.1,1297,-,186,45.79502001,35.30841944
chrII,2651043,2659395,SPBC6B1.10.1,8146,+,1170,288.0654485,35.36280978
chrII,2680225,2681786,SPBC3E7.11c.1,1392,-,200,49.241957,35.37496911
chrII,4407284,4409733,SPBC1289.13c.1,2449,-,352,86.66584433,35.3882582
chrI,3467902,3470242,SPAC3A11.02.1,2282,-,328,80.75680949,35.38861064
chrI,2639592,2642347,SPAC4F8.15.1,2755,-,396,97.49907487,35.38986384
chrI,5276065,5276991,SPAC2H10.02c.1,855,-,123,30.28380356,35.41965328
chrI,4066980,4068474,SPAC19G12.11.1,1494,+,215,52.93510378,35.43179637
chrI,2416875,2418250,SPNCRNA.824.1,1375,+,198,48.74953743,35.45420904
chrII,3650360,3651820,SPBP8B7.10c.1,1250,-,180,44.3177613,35.45420904
chrI,2360171,2362268,SPAC17G8.11c.1,2048,-,295,72.63188658,35.46478837
chrI,2348007,2348451,SPAC17G8.15.1,222,+,32,7.878713121,35.48969874
chrIII,1976794,1978348,SPNCRNA.1250.1,1554,+,224,55.15099184,35.48969874
chrIII,757329,758483,SPCC1020.11c.1,984,+,142,34.96178947,35.53027385
chrI,1976753,1982206,SPAC9G1.06c.1,5370,-,775,190.8125834,35.53306953
chrII,2765268,2767767,SPBC336.14c.1,1898,-,274,67.46148109,35.54345685
chrI,4580560,4582160,SPNCRNA.1001.1,1600,-,231,56.87446034,35.54653771
chrI,4295137,4297332,SPAC25G10.01.1,2195,+,317,78.04850185,35.55740403
chrI,598472,600805,SPAC3H8.06.1,2333,+,337,82.97269755,35.56480821
chrI,880659,884231,SPAC23G3.08c.1,3572,-,516,127.0442491,35.56669907
chrI,2004744,2008108,SPAC17H9.02.1,3364,+,486,119.6579555,35.57014136
chrII,1166825,1167420,SPNCRNA.1418.1,595,+,86,21.17404151,35.58662439
chrIII,2247360,2248273,SPCC1840.01c.1,913,-,132,32.49969162,35.59659542
chrII,2908827,2909885,SPBP4H10.18c.1,1058,-,153,37.67009711,35.60500672
chrII,2968262,2968967,SPBC2D10.03c.1,705,-,102,25.11339807,35.62184124
chrIII,2277889,2278303,SPCC1840.10.1,297,+,43,10.58702076,35.64653453
chrII,1470512,1473182,SPBC32H8.10.1,2499,+,362,89.12794218,35.66544305
chrI,3214512,3218471,SPAC6G10.02c.1,3959,-,574,141.3244166,35.69699838
chrII,336350,338426,SPBC1271.14.1,2076,-,301,74.10914529,35.69804686
chrII,2582991,2584300,SPBC2G5.04c.1,1255,-,182,44.81018087,35.7053234
chrIII,2088526,2091991,SPCC576.05.1,3107,+,451,111.040613,35.73885196
chrIII,445087,446630,SPCC4G3.13c.1,1543,+,224,55.15099184,35.74270372
chrIII,1745895,1748031,SPCC1450.10c.1,2058,-,299,73.61672572,35.77100375
chrII,979357,980870,SPBP35G2.08c.1,1409,-,205,50.47300593,35.82186368
chrI,1094261,1095547,SPAC30D11.13.1,866,-,126,31.02243291,35.8226708
chrII,1871695,1873777,SPNCRNA.1471.1,2082,-,303,74.60156486,35.83168341
chrII,1587683,1588850,SPNCRNA.1450.1,1167,+,170,41.85566345,35.86603552
chrI,3820526,3821537,SPAC1F12.10c.1,796,-,116,28.56033506,35.87981792
chrIII,2392234,2394391,SPCP1E11.02.1,1990,+,290,71.40083765,35.87981792
chrII,3323992,3326011,SPBC17D11.08.1,1756,+,256,63.02970496,35.89390943
chrIII,2192048,2193378,SPCC830.06.1,1022,+,149,36.68525797,35.89555574
chrI,799484,800012,SPNCRNA.687.1,528,-,77,18.95815345,35.90559365
chrII,2488244,2488936,SPBC557.02c.1,692,-,101,24.86718829,35.93524319
chrII,3807089,3807918,SPBC21C3.06.1,829,+,121,29.79138399,35.93653074
chrI,732825,736603,SPAC22G7.04.1,3459,+,505,124.3359414,35.9456321
chrIII,2135603,2136917,SPCC126.11c.1,1212,-,177,43.57913195,35.9563795
chrI,2231660,2234214,SPAC18G6.09c.1,2554,-,373,91.83624981,35.9578112
chrI,1791399,1792494,SPAC1610.02c.1,1095,-,160,39.3935656,35.975859
chrII,1194336,1195711,SPBC4.05.1,1375,+,201,49.48816679,35.99139403
chrI,4470560,4471415,SPAC9E9.15.1,855,+,125,30.77622313,35.9955826
chrII,2833987,2835231,SPBC19C7.07c.1,1244,-,182,44.81018087,36.02104572
chrI,214092,216962,SPAC24B11.09.1,2870,+,420,103.4081097,36.03070025
chrI,1232131,1233115,SPNCRNA.726.1,984,+,144,35.45420904,36.03070025
chrII,1324192,1325832,SPBC27B12.03c.1,1640,-,240,59.0903484,36.03070025
chrIII,519502,522897,SPCC10H11.01.1,3395,+,497,122.3662632,36.04308193
chrIII,1000711,1002369,SPCC895.04c.1,1373,-,201,49.48816679,36.0438214
chrIII,697421,698599,SPCC16C4.16c.1,1004,-,147,36.1928384,36.04864382
chrI,4150007,4153031,SPAC26H5.13c.1,2935,-,430,105.8702076,36.07162097
chrII,2431126,2431835,SPNCRNA.572.1,709,-,104,25.60581764,36.11539865
chrII,3738914,3741408,SPBC13G1.08c.1,2494,-,366,90.11278132,36.13182892
chrII,1403945,1405796,SPBC17A3.03c.1,1608,-,236,58.10550926,36.13526696
chrII,597309,599334,SPBC839.02.1,1894,+,278,68.44632023,36.13850065
chrI,673983,678307,SPAC22F3.13.1,4324,-,635,156.3432135,36.1570799
chrI,3127537,3129464,SPAC688.09.1,1879,+,276,67.95390066,36.16492851
chrIII,270894,272943,SPCC794.10.1,2049,+,301,74.10914529,36.16844572
chrI,1643772,1645862,SPAC343.04c.1,1912,-,281,69.18494959,36.18459707
chrI,3560507,3562931,SPAC17A2.05.1,2109,+,310,76.32503336,36.19015332
chrI,1931488,1934952,SPAC3H1.02c.1,3464,-,510,125.5669904,36.24913117
chrI,2674836,2676012,SPAC4F8.01.1,937,-,138,33.97695033,36.26141978
chrI,361556,363654,SPAC630.15.1,2098,+,309,76.07882357,36.26254698
chrI,925110,926289,SPAC1687.12c.1,964,-,142,34.96178947,36.26741647
chrII,2944867,2947317,SPBC1703.15c.1,2314,-,341,83.95753669,36.28242726
chrII,845323,846320,SPNCRNA.1391.1,997,+,147,36.1928384,36.30174363
chrII,621882,623102,SPBC839.12.1,1220,+,180,44.3177613,36.32603386
chrI,3014388,3018849,SPAC31G5.16c.1,4336,-,640,157.5742624,36.34092768
chrIII,194370,196528,SPCC1235.09.1,1978,+,292,71.89325723,36.34643945
chrI,2957838,2959192,SPAPB24D3.07c.1,1354,-,200,49.241957,36.36776736
chrIII,461819,462523,SPNCRNA.1139.1,704,-,104,25.60581764,36.37190006
chrII,1669648,1670399,SPBC21B10.02.1,751,-,111,27.32928614,36.39052748
chrIII,1488552,1492475,SPCC188.08c.1,3793,-,561,138.1236894,36.41542035
chrI,1108484,1110686,SPAC30D11.06c.1,1939,+,287,70.6622083,36.44260356
chrII,3548810,3549913,SPBC887.05c.1,1013,-,150,36.93146775,36.45751999
chrI,4392812,4393963,SPAC30.02c.1,1006,-,149,36.68525797,36.46645921
chrI,2766282,2770704,SPAC6F6.17.1,4422,+,655,161.2674092,36.46933722
chrII,2616236,2617444,SPBC25B2.10.1,1208,+,179,44.07155152,36.48307245
chrIII,1186392,1187568,SPCC550.02c.1,1065,-,158,38.90114603,36.52689768
chrII,2389461,2390997,SPBC36B7.04.1,1536,+,228,56.13583098,36.54676496
chrII,3090858,3091603,SPBC30D10.04.1,687,-,102,25.11339807,36.55516459
chrII,2651579,2659459,SPBC3E7.01.1,7880,-,1170,288.0654485,36.55652899
chrII,3824635,3824965,SPBC21C3.16c.1,330,-,49,12.06427947,36.55842262
chrII,1465810,1467431,SPBC32H8.08c.1,1266,-,188,46.28743958,36.5619586
chrIII,239462,241999,SPCC794.01c.1,2259,-,336,82.72648777,36.62084452
chrI,1761551,1764319,SPAC17A5.06.1,2768,+,412,101.4384314,36.64683216
chrI,2741000,2745312,SPAC6F6.06c.1,4312,-,642,158.066682,36.65739378
chrI,2886959,2890095,SPACUNK4.12c.1,3136,+,467,114.9799696,36.66453112
chrII,1828455,1831060,SPBC9B6.09c.1,2605,-,388,95.52939659,36.67155339
chrII,3732633,3734079,SPBC13G1.04c.1,1383,-,206,50.71921571,36.67333023
chrII,245468,247128,SPBC31E1.04.1,1530,+,228,56.13583098,36.69008561
chrII,3001075,3003276,SPBC2D10.18.1,2201,+,328,80.75680949,36.69096296
chrII,858422,860614,SPBC36.09.1,2085,+,311,76.57124314,36.72481685
chrII,4067775,4069155,SPNCRNA.1664.1,1380,-,206,50.71921571,36.75305486
chrII,2109253,2110547,SPBC23G7.07c.1,1179,-,176,43.33292216,36.75396282
chrI,4936906,4937569,SPNCRNA.1038.1,663,-,99,24.37476872,36.76435704
chrII,3522607,3524145,SPBC1105.09.1,1232,+,184,45.30260044,36.77159127
chrII,2037986,2040717,SPBC29A3.01.1,2731,+,408,100.4535923,36.78271413
chrII,633723,635913,SPBC115.03.1,2001,-,299,73.61672572,36.78996788
chrII,4073447,4075761,SPBC1347.07.1,1947,+,291,71.64704744,36.79868898
chrI,5372017,5373807,SPAC4D7.11.1,1632,+,244,60.07518754,36.81077668
chrIII,1757319,1758409,SPCC1450.13c.1,1090,-,163,40.13219496,36.81852748
chrIII,1810336,1812646,SPCC285.09c.1,1751,-,262,64.50696367,36.84007063
chrII,3588805,3590386,SPBC16D10.02.1,1410,+,211,51.95026464,36.84415932
chrI,529166,530275,SPAC227.17c.1,1109,-,166,40.87082431,36.85376403
chrI,4313117,4318708,SPAC25G10.09c.1,5591,-,837,206.0775901,36.85880702
chrII,1122784,1126031,SPBC1709.12.1,2992,+,448,110.3019837,36.86563626
chrII,1490469,1492697,SPBC11B10.03.1,2228,+,334,82.2340682,36.90936634
chrII,660283,661497,SPBC947.07.1,1214,-,182,44.81018087,36.91118688
chrI,366633,367890,SPAC630.11.1,913,+,137,33.73074055,36.94495131
chrII,2694190,2698128,SPBC4F6.06.1,3938,+,591,145.5099829,36.95022421
chrI,190191,191947,SPAC13G6.09.1,1611,+,242,59.58276797,36.98495839
chrIII,131516,135560,SPCC330.11.1,4044,+,608,149.6955493,37.01670358
chrI,623090,625407,SPAC1F3.05.1,2035,+,306,75.34019422,37.02220846
chrI,1578313,1579610,SPAC23H4.16c.1,1057,+,159,39.14735582,37.03628743
chrI,3883444,3884346,SPAC1071.12c.1,902,-,136,33.48453076,37.12253965
chrIII,1773330,1775533,SPCC1442.04c.1,2201,-,332,81.74164863,37.13841373
chrII,1076072,1079446,SPBC1734.09.1,3374,+,509,125.3207806,37.14308849
chrI,3625311,3627664,SPAC1142.01.1,2306,+,348,85.68100519,37.15568308
chrII,3997583,3998531,SPBC3B9.05.1,709,+,107,26.344447,37.15718899
chrII,3037823,3040813,SPBC13E7.01.1,2988,+,451,111.040613,37.16218643
chrII,1206966,1208271,SPBC725.03.1,1305,+,197,48.50332765,37.16730088
chrII,2557149,2563210,SPBC29A10.10c.1,6061,-,915,225.2819533,37.1691063
chrI,3504033,3506896,SPAC16E8.02.1,2212,+,334,82.2340682,37.17634186
chrI,770501,772666,SPAC4G8.05.1,2165,+,327,80.5105997,37.18734397
chrII,1137900,1139030,SPBC409.03.1,913,+,138,33.97695033,37.21462249
chrII,1166519,1167359,SPBC409.14c.1,840,-,127,31.2686427,37.22457464
chrI,2421445,2423898,SPAC6B12.07c.1,2453,-,371,91.34383024,37.23759896
chrII,2877686,2881553,SPBP4H10.06c.1,3867,-,585,144.0327242,37.24663156
chrI,2105471,2110519,SPAC631.02.1,4534,+,686,168.8999125,37.25185543
chrI,5394488,5397413,SPAC3G6.09c.1,2925,-,443,109.0709348,37.28920847
chrI,4978391,4980303,SPAC1952.07.1,1743,+,264,64.99938324,37.2916714
chrII,3517400,3519089,SPBC1105.06.1,1689,+,256,63.02970496,37.31776493
chrII,1063949,1066654,SPBC1734.03.1,2705,+,410,100.9460119,37.31830383
chrI,4925781,4927980,SPAC1B3.01c.1,1886,-,286,70.41599851,37.3361604
chrI,1451226,1451437,SPSNORNA.48.1,211,+,32,7.878713121,37.33987261
chrII,3928129,3932309,SPBC1604.02c.1,4180,+,634,156.0970037,37.34378079
chrI,1718919,1721701,SPAC664.09.1,2782,+,422,103.9005293,37.34742246
chrII,737502,738906,SPBC119.11c.1,1404,-,213,52.44268421,37.35233918
chrI,1517222,1521460,SPAC57A7.11.1,4238,-,643,158.3128918,37.35556672
chrII,3883665,3885727,SPBC211.06.1,2062,+,313,77.06366271,37.37326029
chrI,2808328,2810033,SPAC1B2.02c.1,1705,-,259,63.76833432,37.40078259
chrI,3115638,3116928,SPAC688.04c.1,1290,-,196,48.25711786,37.4086185
chrIII,944515,946457,SPCPB16A4.02c.1,1573,-,239,58.84413862,37.40886117
chrII,2416907,2418545,SPBC1921.06c.1,1638,-,249,61.30623647,37.42749479
chrI,2461150,2462268,SPAC19A8.13.1,1118,-,170,41.85566345,37.43798162
chrI,4724741,4726846,SPAC17D4.02.1,2064,+,314,77.3098725,37.45633357
chrII,4067813,4069167,SPBC1347.04.1,1354,+,206,50.71921571,37.45880038
chrIII,2041788,2044397,SPCC1739.08c.1,2609,-,397,97.74528465,37.46465491
chrII,2781830,2783676,SPBC685.09.1,1846,+,281,69.18494959,37.47830422
chrII,3517624,3520192,SPBC1105.07c.1,2358,-,359,88.38931282,37.48486549
chrII,1738567,1740097,SPBC2F12.02c.1,1530,+,233,57.36687991,37.49469275
chrIII,1286192,1287531,SPCC1322.02.1,1339,+,204,50.22679614,37.51067673
chrI,109627,112377,SPNCRNA.608.1,2750,+,419,103.1618999,37.51341815
chrII,1728748,1733339,SPBC2F12.05c.1,4220,+,643,158.3128918,37.51490326
chrI,4580655,4582281,SPAC12B10.04.1,1516,+,231,56.87446034,37.51613479
chrII,1168026,1169391,SPBC409.16c.1,1365,-,208,51.21163528,37.51768153
chrII,2003653,2005862,SPBP23A10.05.1,2013,+,307,75.586404,37.54913264
chrIII,673475,675251,SPCC16C4.07.1,1776,+,271,66.72285174,37.56917328
chrII,2458815,2461775,SPBC12C2.08.1,2829,-,432,106.3626271,37.59725243
chrII,2637175,2640172,SPNCRNA.1538.1,2997,+,458,112.7640815,37.62565283
chrII,1424227,1427471,SPBC691.03c.1,3244,-,496,122.1200534,37.64489931
chrI,1256375,1258787,SPAC56E4.06c.1,2412,-,369,90.85141067,37.66642233
chrI,4811983,4813179,SPAC20G4.01.1,1072,+,164,40.37840474,37.66642233
chrI,1995129,1996858,SPAC9G1.13c.1,1567,-,240,59.0903484,37.70922042
chrI,5383704,5385561,SPAC3G6.03c.1,1384,-,212,52.19647442,37.71421562
chrII,4270990,4272152,SPBC16A3.14.1,1162,-,178,43.82534173,37.71544039
chrIII,412292,416039,SPCC306.04c.1,3747,-,574,141.3244166,37.71668444
chrI,3119218,3122605,SPAC688.07c.1,3387,-,519,127.7828784,37.72745156
chrII,1378509,1378770,SPBC8D2.23.1,261,+,40,9.848391401,37.73330039
chrIII,384094,385033,SPNCRNA.1135.1,939,-,144,35.45420904,37.75741112
chrI,259602,271053,SPAC1F5.11c.1,11390,+,1747,430.1284944,37.76369574
chrII,3397893,3400193,SPBC13A2.01c.1,2111,-,324,79.77197035,37.78871167
chrII,4322023,4322622,SPBC16C6.14.1,599,-,92,22.65130022,37.81519236
chrI,2026715,2027164,SPNCRNA.788.1,449,+,69,16.98847517,37.83624759
chrII,2480501,2481958,SPBC12C2.01c.1,1457,+,224,55.15099184,37.85243092
chrI,506519,507605,SPAC227.06.1,1086,+,167,41.1170341,37.86098904
chrIII,315826,318784,SPCC736.04c.1,2958,-,455,112.0254522,37.87202575
chrI,3004283,3005011,SPNCRNA.873.1,728,-,112,27.57549592,37.87842846
chrI,1503760,1504864,SPAC5D6.05.1,896,-,138,33.97695033,37.9207035
chrI,411650,414448,SPAC31A2.12.1,2798,+,431,106.1164173,37.92581034
chrI,3009999,3010531,SPNCRNA.874.1,532,-,82,20.18920237,37.94962852
chrIII,912456,915238,SPCC24B10.07.1,2711,+,418,102.9156901,37.96226121
chrI,2089236,2091311,SPAC3C7.12.1,2075,+,320,78.78713121,37.96970179
chrII,988915,990326,SPBP35G2.12.1,1180,+,182,44.81018087,37.97472955
chrII,583607,586015,SPBC354.14c.1,1945,-,300,73.86293551,37.97580232
chrII,469368,472140,SPBC428.14.1,2772,+,428,105.377788,38.01507503
chrI,4484694,4486171,SPAC17C9.08.1,1286,-,199,48.99574722,38.09933687
chrI,2427901,2429090,SPAC6B12.09.1,1189,+,184,45.30260044,38.10143015
chrII,3329700,3331727,SPBC17D1.02.1,1861,+,288,70.90841808,38.1023203
chrII,2417500,2418682,SPNCRNA.1512.1,1182,+,183,45.05639066,38.11877382
chrII,1136740,1137967,SPNCRNA.1414.1,1227,+,190,46.77985915,38.12539458
chrII,3232084,3234591,SPBC19F8.03c.1,2461,-,382,94.05213788,38.21704099
chrII,894371,897437,SPBC216.01c.1,3008,-,467,114.9799696,38.22472394
chrI,2485082,2489081,SPAC19A8.02.1,3901,-,606,149.2031297,38.24740572
chrI,2756317,2758924,SPAC6F6.13c.1,2607,-,405,99.71496293,38.24893093
chrII,1127971,1130513,SPNCRNA.1413.1,2542,+,395,97.25286508,38.25840483
chrI,3470512,3475033,SPAC328.01c.1,4438,-,690,169.8847517,38.27957451
chrI,2530095,2531201,SPAC25H1.05.1,1106,+,172,42.34808302,38.28940599
chrII,1259188,1260810,SPBC651.11c.1,1530,-,238,58.59792883,38.29929989
chrI,4281425,4284515,SPAC2C4.13.1,3090,+,481,118.4269066,38.32585974
chrII,773120,775489,SPBC577.12.1,2274,+,354,87.1582639,38.32817234
chrIII,827910,830947,SPCC2H8.02.1,3037,+,473,116.4572283,38.34614037
chrIII,739360,741424,SPCC18B5.11c.1,1618,-,252,62.04486582,38.34664142
chrI,492334,497927,SPAPB21F2.02.1,5428,+,846,208.2934781,38.37389059
chrII,443756,445437,SPNCRNA.1358.1,1681,+,262,64.50696367,38.37416043
chrII,2005849,2007600,SPBP23A10.06.1,1751,+,273,67.21527131,38.38679115
chrII,3561653,3565982,SPBC887.12.1,4329,+,675,166.1916049,38.39029912
chrI,2598196,2600285,SPAC823.11.1,1981,+,309,76.07882357,38.40425218
chrII,3619425,3619784,SPNCRNA.1623.1,359,-,56,13.78774796,38.40598318
chrII,1176672,1177909,SPBC409.21.1,1237,+,193,47.51848851,38.41429952
chrI,3532212,3533673,SPAC16E8.17c.1,1461,-,228,56.13583098,38.42288226
chrII,1946861,1947838,SPBC16E9.15.1,807,+,126,31.02243291,38.44167647
chrIII,565547,568691,SPNCRNA.1143.1,3144,+,491,120.8890044,38.45070116
chrII,1021972,1024021,SPBC146.12.1,2049,+,320,78.78713121,38.45150376
chrII,2506814,2510260,SPBC365.06.1,3265,+,510,125.5669904,38.45849628
chrI,990024,991617,SPNCRNA.702.1,1593,-,249,61.30623647,38.48476866
chrIII,165562,170811,SPCC320.03.1,5249,-,821,202.1382335,38.50985588
chrI,3188245,3190898,SPAC1486.03c.1,2653,-,415,102.1770608,38.51378092
chrII,1083315,1085370,SPBC1734.12c.1,1962,-,307,75.586404,38.52518043
chrI,5097689,5098816,SPAC1250.03.1,965,-,151,37.17767754,38.52609071
chrII,2707734,2711825,SPBC4F6.10.1,4089,+,640,157.5742624,38.53613656
chrI,823492,826399,SPAC2G11.09.1,2798,+,438,107.8398858,38.54177478
chrI,2769227,2770625,SPNCRNA.852.1,1398,-,219,53.91994292,38.569344
chrII,3684280,3685459,SPBP8B7.24c.1,932,-,146,35.94662861,38.569344
chrII,3810896,3812481,SPBC21C3.09c.1,1436,-,225,55.39720163,38.57743846
chrIII,2068976,2071707,SPCPB1C11.01.1,2731,+,428,105.377788,38.58578835
chrII,1360988,1363295,SPBC8D2.02c.1,1977,-,310,76.32503336,38.60649133
chrI,3352346,3356297,SPAC26A3.10.1,3622,+,568,139.8471579,38.61047981
chrI,1361065,1364174,SPAC19E9.03.1,3109,+,488,120.1503751,38.64598748
chrII,2491802,2495218,SPBC557.04.1,3267,+,513,126.3056197,38.66104062
chrIII,525360,525831,SPCP31B10.02.1,471,+,74,18.21952409,38.68264138
chrI,2880962,2882258,SPACUNK4.15.1,1247,-,196,48.25711786,38.69857086
chrIII,1565519,1571250,SPCC162.08c.1,5731,+,901,221.8350163,38.70790722
chrI,1991481,1993169,SPAC9G1.11c.1,1641,-,258,63.52212453,38.70939947
chrII,878396,882180,SPBC713.07c.1,3784,-,595,146.4948221,38.71427645
chrIII,2270043,2271671,SPCC1840.07c.1,1628,-,256,63.02970496,38.71603499
chrII,3976619,3978355,SPBC26H8.12.1,1736,+,273,67.21527131,38.71847426
chrI,2373051,2376572,SPAC22H10.03c.1,3261,-,513,126.3056197,38.73217409
chrII,2911930,2913532,SPBP4H10.20.1,1373,+,216,53.18131356,38.73365882
chrIII,1895953,1897559,SPCC737.06c.1,1315,-,207,50.9654255,38.75697757
chrII,2842900,2847549,SPBC19C7.12c.1,4649,-,732,180.2255626,38.7665224
chrI,1377247,1378479,SPAC57A10.07.1,1232,+,194,47.76469829,38.77004732
chrI,829233,831663,SPNCRNA.690.1,2430,+,383,94.29834766,38.80590439
chrI,5124391,5124613,SPAC29A4.22.1,222,+,35,8.617342476,38.816858
chrII,151489,155630,SPBC1683.07.1,4141,+,653,160.7749896,38.8251605
chrI,3638556,3639824,SPAC1142.07c.1,1147,-,181,44.56397109,38.8526339
chrII,4336961,4341614,SPBC16C6.06.1,4613,+,728,179.2407235,38.85556547
chrII,915084,922447,SPBC216.07c.1,7363,-,1162,286.0957702,38.85586992
chrII,2547338,2548692,SPBC29A10.06c.1,1191,-,188,46.28743958,38.86434894
chrII,2004088,2005875,SPBP23A10.17.1,1747,-,276,67.95390066,38.89748178
chrI,5489133,5491791,SPAC869.11.1,2658,-,420,103.4081097,38.9044807
chrI,1290930,1293853,SPAC1565.01.1,2923,+,462,113.7489207,38.91512852
chrIII,433883,437312,SPNCRNA.1138.1,3429,+,542,133.4457035,38.91679891
chrII,2294912,2297241,SPBC16H5.03c.1,2157,+,341,83.95753669,38.92329007
chrII,3498387,3502150,SPBPB7E8.02.1,3763,+,595,146.4948221,38.93032742
chrII,1520029,1520699,SPBC83.06c.1,670,-,106,26.09823721,38.95259285
chrIII,585810,589943,SPCC1672.11c.1,4133,-,654,161.0211994,38.95988372
chrIII,1142615,1144737,SPCC4B3.18.1,2122,-,336,82.72648777,38.98514975
chrIII,1565773,1570757,SPNCRNA.1206.1,4984,-,790,194.5057302,39.02602933
chrI,3222367,3226283,SPAC6G10.05c.1,3810,-,604,148.7107102,39.03168245
chrIII,737088,737870,SPCC18B5.09c.1,782,-,124,30.53001334,39.04093778
chrI,501116,501485,SPAC227.19c.1,252,-,40,9.848391401,39.08091826
chrI,3412526,3413053,SPAC3H5.13.1,441,+,70,17.23468495,39.08091826
chrIII,1556000,1557913,SPCC162.11c.1,1852,+,294,72.3856768,39.08513866
chrIII,1151956,1153965,SPCC4B3.13.1,2009,-,319,78.54092142,39.0945353
chrIII,742947,747870,SPCC14G10.02.1,4881,+,776,191.0587932,39.14337086
chrI,1181116,1182594,SPNCRNA.719.1,1478,+,235,57.85929948,39.14702265
chrI,1841907,1843995,SPAC1399.03.1,2088,-,332,81.74164863,39.14829915
chrI,1824569,1826248,SPAC1002.14.1,1679,+,267,65.7380126,39.15307481
chrI,3974634,3976212,SPNCRNA.952.1,1578,-,251,61.79865604,39.16264641
chrI,4486143,4488205,SPAC17C9.07.1,2062,-,328,80.75680949,39.1643111
chrII,3546127,3548655,SPBC887.04c.1,2417,-,385,94.79076723,39.21835632
chrII,3816889,3817780,SPBC21C3.12c.1,891,-,142,34.96178947,39.23882096
chrII,1136611,1137771,SPBC1709.19c.1,1160,-,185,45.54881023,39.26621571
chrI,4147642,4151509,SPAC26H5.12.1,3867,+,617,151.9114374,39.28405414
chrI,4991105,4993629,SPAC1952.13.1,2306,+,368,90.60520089,39.29106717
chrI,4093920,4095148,SPAC23A1.09.1,1228,+,196,48.25711786,39.29732725
chrIII,804482,806120,SPCC1393.06c.1,1497,-,239,58.84413862,39.30804183
chrII,4009481,4010868,SPBC3B9.14c.1,1077,-,172,42.34808302,39.32041135
chrI,689344,691122,SPAC22F3.08c.1,1778,+,284,69.92357894,39.32709727
chrI,1079634,1081713,SPAC1A6.05c.1,1990,-,318,78.29471164,39.3440762
chrI,299277,301837,SPAC18B11.10.1,2321,-,371,91.34383024,39.3553771
chrI,2398985,2400719,SPAC15F9.02.1,1639,+,262,64.50696367,39.35751292
chrIII,559678,565267,SPCC1672.01.1,5233,+,837,206.0775901,39.38039176
chrI,1092386,1094379,SPAC30D11.14c.1,1993,+,319,78.54092142,39.40839008
chrII,1171306,1174224,SPBC409.19c.1,2842,-,455,112.0254522,39.41782272
chrI,4791891,4795263,SPAC22F8.05.1,3372,+,540,132.9532839,39.42861326
chrI,4993623,4994533,SPAC1952.14c.1,799,-,128,31.51485248,39.44286919
chrI,513966,517252,SPAC227.11c.1,3096,-,496,122.1200534,39.44446168
chrII,4027365,4029143,SPBC215.02.1,1616,+,259,63.76833432,39.46060292
chrIII,2024481,2029066,SPCC1739.01.1,4477,+,718,176.7786256,39.48595614
chrI,4284798,4286263,SPAC2C4.15c.1,1465,-,235,57.85929948,39.49440237
chrIII,1969021,1970523,SPCC18.07.1,1502,+,241,59.33655819,39.50503208
chrI,2288355,2290170,SPAC4G9.20c.1,1414,-,227,55.8896212,39.52589901
chrIII,1233230,1238262,SPCC645.05c.1,5032,-,808,198.9375063,39.53448058
chrII,3755821,3756649,SPBC31F10.02.1,828,+,133,32.74590141,39.54819011
